id,company_name,channel,contact_email,status,reason,jurisdiction,lead_id,evaluated_at
17,Alex | OmniLeadFeeder,County Court Dockets & Filing Parties,christopher.ben.pahrman@gmail.com,VETTED (CONVERSATIONAL_INTAKE),"Passed all scout qualification, MX deliverability, and commercial legitimacy checks",", ",,2026-09-15T23:24:28.318375+00:00
18,Messages,County Court Dockets & Filing Parties,cash-app@messages.cash.app,VETTED (CONVERSATIONAL_INTAKE),"Passed all scout qualification, MX deliverability, and commercial legitimacy checks",", ",,2026-09-15T22:51:45.902706+00:00
19,Notifications,County Court Dockets & Filing Parties,info@notifications.acorns.com,VETTED (CONVERSATIONAL_INTAKE),"Passed all scout qualification, MX deliverability, and commercial legitimacy checks",", ",,2026-09-15T22:50:41.649717+00:00
20,News,County Court Dockets & Filing Parties,mistplay@news.mistplay.com,VETTED (CONVERSATIONAL_INTAKE),"Passed all scout qualification, MX deliverability, and commercial legitimacy checks",", ",,2026-09-15T22:50:29.928025+00:00
21,Notifications,County Court Dockets & Filing Parties,accounts@notifications.acorns.com,VETTED (CONVERSATIONAL_INTAKE),"Passed all scout qualification, MX deliverability, and commercial legitimacy checks",", ",,2026-09-15T22:50:07.234461+00:00
22,News,County Court Dockets & Filing Parties,email@news.temuemail.com,VETTED (ARCHIVED),"Passed all scout qualification, MX deliverability, and commercial legitimacy checks",", ",,2026-09-15T22:49:36.998736+00:00
35,Lugo's Plumbing Service,Municipal & Commercial Permits,,EVALUATED (UNVETTED FILING),Active municipal permit: Plumbing Permit - Replacing angle stop supply water valve with new compression valves x6,"Austin / Travis County, TX (2704 ACOPIO BND, Austin, TX)",2026-115314 PP,2026-09-12
36,Vences Contracting Group,Municipal & Commercial Permits,,EVALUATED (UNVETTED FILING),Active municipal permit: Mechanical Permit - Replacement of complete existing central heat and air system with or without duct work Equ,"Austin / Travis County, TX (5517 ICON ST, Austin, TX)",2026-117820 MP,2026-09-12
37,H&M PLUMBING,Municipal & Commercial Permits,,EVALUATED (UNVETTED FILING),Active municipal permit: Plumbing Permit - ePlan: Residential Expedited Review - New construction of a 2-Story Duplex [1bed 1.5bath] ,"Austin / Travis County, TX (1608 PEASE RD UNIT B, Austin, TX)",2026-049353 PP,2026-09-12
38,AEI Electric LLC,Municipal & Commercial Permits,,EVALUATED (UNVETTED FILING),Active municipal permit: Electrical Permit - ePlan: Residential Expedited Review - New construction of a 3-Story Single Family Res. [3b,"Austin / Travis County, TX (5401 DOWNS DR BLDG 1, Austin, TX)",2026-109368 EP,2026-09-12
39,H&M PLUMBING,Municipal & Commercial Permits,,EVALUATED (UNVETTED FILING),Active municipal permit: Plumbing Permit - ePlan: Residential Expedited Review - New construction of a 2-Story Duplex [3bed 4bath]. U,"Austin / Travis County, TX (1608 PEASE RD UNIT A, Austin, TX)",2026-049352 PP,2026-09-12
40,AC Electric,Municipal & Commercial Permits,,EVALUATED (UNVETTED FILING),Active municipal permit: Electrical Permit - T-POLE[Ref2026-098625 BP],"Austin / Travis County, TX (2110 BRISTOL DR, Austin, TX)",2026-117306 EP,2026-09-12
41,My Plumber is a Nerd,Municipal & Commercial Permits,,EVALUATED (UNVETTED FILING),Active municipal permit: Plumbing Permit - Interior build-back and restoration of two fire-damaged apartment units. Replacement of dr,"Austin / Travis County, TX (9345 E US 290 HWY SVRD EB UNIT 4204, Austin, TX)",2026-116526 PP,2026-09-12
42,AEI Electric LLC,Municipal & Commercial Permits,,EVALUATED (UNVETTED FILING),Active municipal permit: Electrical Permit - New construction of a 3-Story Single Family Res. [4bed 3bath] with Covered Porch Covered P,"Austin / Travis County, TX (5401 DOWNS DR BLDG 3, Austin, TX)",2026-109370 EP,2026-09-12
43,Brent  Rothchild,Municipal & Commercial Permits,,EVALUATED (UNVETTED FILING),"Active municipal permit: Building Permit - Total demo of shed 490 sq ft circa 1936

***The building shall not be demolished until aft","Austin / Travis County, TX (2831 SAN GABRIEL ST, Austin, TX)",2026-118763 BP,2026-09-12
44,Charge Pro LLC,Municipal & Commercial Permits,,EVALUATED (UNVETTED FILING),Active municipal permit: Electrical Permit - Temporary outage required to upgrade service to 200A new meter can new 200A breaker govern,"Austin / Travis County, TX (6402 AMBERLY PL, Austin, TX)",2026-116059 EP,2026-09-12
45,AEI Electric LLC,Municipal & Commercial Permits,,EVALUATED (UNVETTED FILING),Active municipal permit: Electrical Permit - ePlan: Residential Expedited Review - New construction of a 2-Story Single Family Res. [3b,"Austin / Travis County, TX (5401 DOWNS DR BLDG 2, Austin, TX)",2026-109369 EP,2026-09-12
46,NAJ TEXAS LLC,Municipal & Commercial Permits,,EVALUATED (UNVETTED FILING),Active municipal permit: Plumbing Permit - New unconditioned shed with no power or plumbing,"Austin / Travis County, TX (2113 ALLRED DR, Austin, TX)",2026-118256 PP,2026-09-12
73,Lugo's Plumbing Service,Municipal & Commercial Permits,,EVALUATED (UNVETTED FILING),Issued permit: Replacing angle stop supply water valve with new compression valves x6,"2704 ACOPIO BND, Austin, TX",2026-115314 PP,2026-09-12
74,Vences Contracting Group,Municipal & Commercial Permits,,EVALUATED (UNVETTED FILING),Issued permit: Replacement of complete existing central heat and air system with or without duc,"5517 ICON ST, Austin, TX",2026-117820 MP,2026-09-12
75,H&M PLUMBING,Municipal & Commercial Permits,,EVALUATED (UNVETTED FILING),Issued permit: ePlan: Residential Expedited Review - New construction of a 2-Story Duplex [1bed,"1608 PEASE RD UNIT B, Austin, TX",2026-049353 PP,2026-09-12
76,AEI Electric LLC,Municipal & Commercial Permits,,EVALUATED (UNVETTED FILING),Issued permit: ePlan: Residential Expedited Review - New construction of a 3-Story Single Famil,"5401 DOWNS DR BLDG 1, Austin, TX",2026-109368 EP,2026-09-12
77,H&M PLUMBING,Municipal & Commercial Permits,,EVALUATED (UNVETTED FILING),Issued permit: ePlan: Residential Expedited Review - New construction of a 2-Story Duplex [3bed,"1608 PEASE RD UNIT A, Austin, TX",2026-049352 PP,2026-09-12
78,AC Electric,Municipal & Commercial Permits,,EVALUATED (UNVETTED FILING),Issued permit: T-POLE[Ref2026-098625 BP],"2110 BRISTOL DR, Austin, TX",2026-117306 EP,2026-09-12
79,My Plumber is a Nerd,Municipal & Commercial Permits,,EVALUATED (UNVETTED FILING),Issued permit: Interior build-back and restoration of two fire-damaged apartment units. Replace,"9345 E US 290 HWY SVRD EB UNIT 4204, Austin, TX",2026-116526 PP,2026-09-12
80,AEI Electric LLC,Municipal & Commercial Permits,,EVALUATED (UNVETTED FILING),Issued permit: New construction of a 3-Story Single Family Res. [4bed 3bath] with Covered Porch,"5401 DOWNS DR BLDG 3, Austin, TX",2026-109370 EP,2026-09-12
81,Brent  Rothchild,Municipal & Commercial Permits,,EVALUATED (UNVETTED FILING),"Issued permit: Total demo of shed 490 sq ft circa 1936

***The building shall not be demolished","2831 SAN GABRIEL ST, Austin, TX",2026-118763 BP,2026-09-12
82,Charge Pro LLC,Municipal & Commercial Permits,,EVALUATED (UNVETTED FILING),Issued permit: Temporary outage required to upgrade service to 200A new meter can new 200A brea,"6402 AMBERLY PL, Austin, TX",2026-116059 EP,2026-09-12
83,AEI Electric LLC,Municipal & Commercial Permits,,EVALUATED (UNVETTED FILING),Issued permit: ePlan: Residential Expedited Review - New construction of a 2-Story Single Famil,"5401 DOWNS DR BLDG 2, Austin, TX",2026-109369 EP,2026-09-12
84,NAJ TEXAS LLC,Municipal & Commercial Permits,,EVALUATED (UNVETTED FILING),Issued permit: New unconditioned shed with no power or plumbing,"2113 ALLRED DR, Austin, TX",2026-118256 PP,2026-09-12
23,ST MARTIN DE PORRES CATHOLIC CHURCH,County Court Dockets & Filing Parties,info@datanyze.com,VETTED (ARCHIVED),"Passed all scout qualification, MX deliverability, and commercial legitimacy checks",State of Texas (Statewide),,2026-09-11T17:29:25.283058+00:00
47,"Stan's Heating, Air, Plumbing, & Electrical",Municipal & Commercial Permits,,EVALUATED (UNVETTED FILING),Active municipal permit: Mechanical Permit - Replacement of complete existing central heat and air system with or without duct work LIK,"Austin / Travis County, TX (13146 BAYFIELD DR, Austin, TX)",2026-115098 MP,2026-09-11
48,Joseph Design Build**MAIN***,Municipal & Commercial Permits,,EVALUATED (UNVETTED FILING),Active municipal permit: Building Permit - ePlan: Residential Expedited Review - New construction of a 2-Story Single Family Res. [3b,"Austin / Travis County, TX (709 W MONROE ST, Austin, TX)",2025-115505 BP,2026-09-11
49,"Stan's Heating, Air, Plumbing, & Electrical",Municipal & Commercial Permits,,EVALUATED (UNVETTED FILING),Active municipal permit: Mechanical Permit - Replacement of complete existing central heat and air system with or without duct work LIK,"Austin / Travis County, TX (6202 LARCH TER, Austin, TX)",2026-113732 MP,2026-09-11
50,Registered Contractor,Municipal & Commercial Permits,,EVALUATED (UNVETTED FILING),Active municipal permit: Plumbing Permit - Installing a new irrigation system,"Austin / Travis County, TX (12008 SALVADOR ST, Austin, TX)",2026-117879 PP,2026-09-11
51,The Coolest LLC,Municipal & Commercial Permits,,EVALUATED (UNVETTED FILING),Active municipal permit: Mechanical Permit - Replacement of complete existing central heat and air system with or without duct work,"Austin / Travis County, TX (2601 MARIA ANNA RD, Austin, TX)",2026-112631 MP,2026-09-11
52,Victory Plumbing Company,Municipal & Commercial Permits,,EVALUATED (UNVETTED FILING),"Active municipal permit: Plumbing Permit - ETJ- New SFR (2370 Sq. Ft.)
REF: 2026-112632 WW","Austin / Travis County, TX (13602 RIDING DR, Austin, TX)",2026-114486 PP,2026-09-11
53,C & S Services,Municipal & Commercial Permits,,EVALUATED (UNVETTED FILING),Active municipal permit: Mechanical Permit - Replacement of complete existing central heat and air system with or without duct work 4 T,"Austin / Travis County, TX (7205 EASTCREST DR, Austin, TX)",2026-117424 MP,2026-09-11
54,HNH SERVICES,Municipal & Commercial Permits,,EVALUATED (UNVETTED FILING),Active municipal permit: Plumbing Permit - ePlan: Commercial Expedited Review - New Construction of Athletic Center to Include New Gy,"Austin / Travis County, TX (13401 ESCARPMENT BLVD BLDG REC, Austin, TX)",2026-061183 PP,2026-09-11
55,"Stan's Heating, Air, Plumbing, & Electrical",Municipal & Commercial Permits,,EVALUATED (UNVETTED FILING),Active municipal permit: Mechanical Permit - Replacement of complete existing central heat and air system with or without duct work LIK,"Austin / Travis County, TX (1016 SPEER LN, Austin, TX)",2026-113735 MP,2026-09-11
56,Elite TXP Services,Municipal & Commercial Permits,,EVALUATED (UNVETTED FILING),Active municipal permit: Plumbing Permit - Adding on a new master bedroom a new master walk in closet a new master bathroom a new uti,"Austin / Travis County, TX (5658 E OAK BLVD, Austin, TX)",2026-094495 PP,2026-09-11
57,"Scorpion Construction Services, LLC",Municipal & Commercial Permits,,EVALUATED (UNVETTED FILING),Active municipal permit: Building Permit - Interior renovation of existing home including minor modifications to plumbing electrical ,"Austin / Travis County, TX (6408 LEDGE MOUNTAIN DR, Austin, TX)",2026-118708 BP,2026-09-11
58,PlumbPros,Municipal & Commercial Permits,,EVALUATED (UNVETTED FILING),Active municipal permit: Plumbing Permit - 31 sewer replacement in front yard,"Austin / Travis County, TX (6017 AVERY ISLAND AVE, Austin, TX)",2026-117321 PP,2026-09-11
59,Brookfield Residential Texas Homes LLC,Municipal & Commercial Permits,,EVALUATED (UNVETTED FILING),Active municipal permit: Building Permit - New SFR 2 - Story 4 bedroom 3.5 bath with attached 2-car garage covered front porch and co,"Austin / Travis County, TX (8113 PEERLESS PASS, Austin, TX)",2026-118709 BP,2026-09-11
60,Tovar Electrical Services,Municipal & Commercial Permits,,EVALUATED (UNVETTED FILING),"Active municipal permit: Electrical Permit - ETJ New construction multi-family 
MC1+HP 18 meters/house panel
MC2 18 meters","Austin / Travis County, TX (4915 E YAGER LN BLDG 7, Austin, TX)",2026-119134 EP,2026-09-11
61,Local Plumbing Service-DBA Crow's Plumbing Service,Municipal & Commercial Permits,,EVALUATED (UNVETTED FILING),Active municipal permit: Plumbing Permit - 2 story 3 bed 2.5 bath with attached garage covered front porch and rear covered patio,"Austin / Travis County, TX (6603 CANNONLEAGUE DR, Austin, TX)",2026-113449 PP,2026-09-11
62,"Stan's Heating, Air, Plumbing, & Electrical",Municipal & Commercial Permits,,EVALUATED (UNVETTED FILING),Active municipal permit: Mechanical Permit - Replacement of complete existing central heat and air system with or without duct work LIK,"Austin / Travis County, TX (1005 EASON ST, Austin, TX)",2026-112514 MP,2026-09-11
63,"Protex Plumbing & Mechanical, LP",Municipal & Commercial Permits,,EVALUATED (UNVETTED FILING),Active municipal permit: Plumbing Permit - SFR 1-STORY 3 BEDROOM WITH 2 BATHROOMS WITH 2 CAR GARAGE AND COVERED PATIO,"Austin / Travis County, TX (4804 NATIVE PEARL LN, Austin, TX)",2026-115803 PP,2026-09-11
64,"Austin Air & Ice, LLC",Municipal & Commercial Permits,,EVALUATED (UNVETTED FILING),"Active municipal permit: Mechanical Permit - Secondary Contractor*
Install new walk in cooler","Austin / Travis County, TX (7600 BURNET RD UNIT 250, Austin, TX)",2026-119258 MP,2026-09-11
65,Wilkins Electric Inc.,Municipal & Commercial Permits,,EVALUATED (UNVETTED FILING),Active municipal permit: Electrical Permit - Unit B New construction 1-story SF Res [1bath],"Austin / Travis County, TX (1604 DYWER AVE UNIT B, Austin, TX)",2026-109499 EP,2026-09-11
66,Multi Electric Co.,Municipal & Commercial Permits,,EVALUATED (UNVETTED FILING),Active municipal permit: Electrical Permit - Replacing a 200 amp disconnect and reinstalling pulled out ground wires and conduit due to,"Austin / Travis County, TX (5432 S IH 35 SVRD SB, Austin, TX)",2026-115729 EP,2026-09-11
67,Tovar Electrical Services,Municipal & Commercial Permits,,EVALUATED (UNVETTED FILING),"Active municipal permit: Electrical Permit - ETJ New construction multi-family 
MC1+HP 12 meters/house panel
MC2 12 meters","Austin / Travis County, TX (4915 E YAGER LN BLDG 9, Austin, TX)",2026-119155 EP,2026-09-11
68,ROCAL ELECTRIC GROUP,Municipal & Commercial Permits,,EVALUATED (UNVETTED FILING),Active municipal permit: Electrical Permit - Interior remodel - demolition construction of new ceilings finishes mechanical. electrical,"Austin / Travis County, TX (11500 N MOPAC EXPY SVRD SB BLDG B UNIT FLR2, Austin, TX)",2026-117449 EP,2026-09-11
69,Platinum Air Heating & Cooling,Municipal & Commercial Permits,,EVALUATED (UNVETTED FILING),Active municipal permit: Mechanical Permit - *Partial Demo* Interior remodel/partial garage conversion two-story SFR,"Austin / Travis County, TX (7800 GINKGO CV, Austin, TX)",2026-071796 MP,2026-09-11
70,"Alamo City Refrigeration, LLC",Municipal & Commercial Permits,,EVALUATED (UNVETTED FILING),"Active municipal permit: Mechanical Permit - Secondary Contractor*
Installing walk-in coolers and refrigeration systems","Austin / Travis County, TX (6401 NORTH HAMPTON DR, Austin, TX)",2026-119135 MP,2026-09-11
71,Roofer Chicks LLC,Municipal & Commercial Permits,,EVALUATED (UNVETTED FILING),Active municipal permit: Building Permit - EXPRESS: Re-Roofing with new decking,"Austin / Travis County, TX (1729 E 38TH HALF ST, Austin, TX)",2026-118285 BP,2026-09-11
72,American Residential Services (ARS),Municipal & Commercial Permits,,EVALUATED (UNVETTED FILING),Active municipal permit: Mechanical Permit - Replacement of complete existing central heat and air system with or without duct work,"Austin / Travis County, TX (500 W CRESTLAND DR, Austin, TX)",2026-111004 MP,2026-09-11
85,"Stan's Heating, Air, Plumbing, & Electrical",Municipal & Commercial Permits,,EVALUATED (UNVETTED FILING),Issued permit: Replacement of complete existing central heat and air system with or without duc,"13146 BAYFIELD DR, Austin, TX",2026-115098 MP,2026-09-11
86,Joseph Design Build**MAIN***,Municipal & Commercial Permits,,EVALUATED (UNVETTED FILING),Issued permit: ePlan: Residential Expedited Review - New construction of a 2-Story Single Famil,"709 W MONROE ST, Austin, TX",2025-115505 BP,2026-09-11
87,"Stan's Heating, Air, Plumbing, & Electrical",Municipal & Commercial Permits,,EVALUATED (UNVETTED FILING),Issued permit: Replacement of complete existing central heat and air system with or without duc,"6202 LARCH TER, Austin, TX",2026-113732 MP,2026-09-11
88,Registered Contractor,Municipal & Commercial Permits,,EVALUATED (UNVETTED FILING),Issued permit: Installing a new irrigation system,"12008 SALVADOR ST, Austin, TX",2026-117879 PP,2026-09-11
89,The Coolest LLC,Municipal & Commercial Permits,,EVALUATED (UNVETTED FILING),Issued permit: Replacement of complete existing central heat and air system with or without duc,"2601 MARIA ANNA RD, Austin, TX",2026-112631 MP,2026-09-11
90,Victory Plumbing Company,Municipal & Commercial Permits,,EVALUATED (UNVETTED FILING),"Issued permit: ETJ- New SFR (2370 Sq. Ft.)
REF: 2026-112632 WW","13602 RIDING DR, Austin, TX",2026-114486 PP,2026-09-11
91,C & S Services,Municipal & Commercial Permits,,EVALUATED (UNVETTED FILING),Issued permit: Replacement of complete existing central heat and air system with or without duc,"7205 EASTCREST DR, Austin, TX",2026-117424 MP,2026-09-11
92,HNH SERVICES,Municipal & Commercial Permits,,EVALUATED (UNVETTED FILING),Issued permit: ePlan: Commercial Expedited Review - New Construction of Athletic Center to Incl,"13401 ESCARPMENT BLVD BLDG REC, Austin, TX",2026-061183 PP,2026-09-11
93,"Stan's Heating, Air, Plumbing, & Electrical",Municipal & Commercial Permits,,EVALUATED (UNVETTED FILING),Issued permit: Replacement of complete existing central heat and air system with or without duc,"1016 SPEER LN, Austin, TX",2026-113735 MP,2026-09-11
94,Elite TXP Services,Municipal & Commercial Permits,,EVALUATED (UNVETTED FILING),Issued permit: Adding on a new master bedroom a new master walk in closet a new master bathroom,"5658 E OAK BLVD, Austin, TX",2026-094495 PP,2026-09-11
95,"Scorpion Construction Services, LLC",Municipal & Commercial Permits,,EVALUATED (UNVETTED FILING),Issued permit: Interior renovation of existing home including minor modifications to plumbing e,"6408 LEDGE MOUNTAIN DR, Austin, TX",2026-118708 BP,2026-09-11
96,PlumbPros,Municipal & Commercial Permits,,EVALUATED (UNVETTED FILING),Issued permit: 31 sewer replacement in front yard,"6017 AVERY ISLAND AVE, Austin, TX",2026-117321 PP,2026-09-11
97,Brookfield Residential Texas Homes LLC,Municipal & Commercial Permits,,EVALUATED (UNVETTED FILING),Issued permit: New SFR 2 - Story 4 bedroom 3.5 bath with attached 2-car garage covered front po,"8113 PEERLESS PASS, Austin, TX",2026-118709 BP,2026-09-11
24,Illinois Construction Legal,County Court Dockets & Filing Parties,contact@illinoislegal.com,VETTED (ARCHIVED),"Passed all scout qualification, MX deliverability, and commercial legitimacy checks","Cook County, IL",,2026-09-10T11:53:21.606660+00:00
25,Avana Capital,County Court Dockets & Filing Parties,test@avanacapital.com,VETTED (SOW_GENERATED),"Passed all scout qualification, MX deliverability, and commercial legitimacy checks","City of Austin, Travis County, TX",,2026-09-09T21:56:21.019832+00:00
26,"Alamo Title, Inc.",County Court Dockets & Filing Parties,jon@venturesmarter.com,VETTED (OUTREACH_SENT),"Passed all scout qualification, MX deliverability, and commercial legitimacy checks",State of Texas (statewide),,2026-09-09T21:53:42.507794+00:00
27,Interplan Llc,County Court Dockets & Filing Parties,patrick.ringlever@interplanllc.com,VETTED (OUTREACH_SENT),"Passed all scout qualification, MX deliverability, and commercial legitimacy checks","Altamonte Springs, Seminole County, FL",,2026-09-09T21:38:42.082214+00:00
28,Cheval Builders Inc.,County Court Dockets & Filing Parties,markie_wagner@lawyers.com,VETTED (ARCHIVED),"Passed all scout qualification, MX deliverability, and commercial legitimacy checks","Harris County, TX (Houston)",,2026-09-09T21:33:58.494043+00:00
29,Construction Finance Corporation (CoFi),County Court Dockets & Filing Parties,brendan.tansill@austinarchitects.org,VETTED (OUTREACH_SENT),"Passed all scout qualification, MX deliverability, and commercial legitimacy checks","City of Austin, Travis County, TX",,2026-09-09T21:15:26.479273+00:00
30,Construction & Realty Services Group,County Court Dockets & Filing Parties,kevin.wiles@zoominfo.com,VETTED (OUTREACH_SENT),"Passed all scout qualification, MX deliverability, and commercial legitimacy checks","Nassau County, NY (select Nassau County within the statewide WebCivil search)",,2026-09-09T21:12:40.275123+00:00
31,Drake Realty Group,County Court Dockets & Filing Parties,guerry_overcash@lawyers.com,VETTED (OUTREACH_SENT),"Passed all scout qualification, MX deliverability, and commercial legitimacy checks","Harris County, TX (Houston)",,2026-09-09T19:55:57.234281+00:00
32,Anywhere Real Estate,County Court Dockets & Filing Parties,mike.williams@send-anywhere.com,VETTED (OUTREACH_SENT),"Passed all scout qualification, MX deliverability, and commercial legitimacy checks","New York City (Manhattan/New York County; Bronx; Kings/Brooklyn; Queens; Richmond/Staten Island), NY",,2026-09-09T19:40:48.091673+00:00
33,Real Estate Settlement Company,County Court Dockets & Filing Parties,unblockrequest@realtor.com,VETTED (OUTREACH_SENT),"Passed all scout qualification, MX deliverability, and commercial legitimacy checks","Suffolk County, NY (serves Melville, NY)",,2026-09-09T17:13:23.971800+00:00
34,Capitol Recruiters Inc.,County Court Dockets & Filing Parties,geri@capitolrecruiters.com,VETTED (OUTREACH_SENT),"Passed all scout qualification, MX deliverability, and commercial legitimacy checks",U.S. Federal Courts (Nationwide),,2026-09-09T14:21:53.016070+00:00
98,"Estate of PEGGY DAVIS, TESTATOR",County Court Dockets & Probate,,EVALUATED (UNVETTED DOCKET),Probate Case #W006802 | Status: Closed | AFFIDAVIT OF PERSON ACQUAINTED WITH TESTATOR,"Dallas County Probate Court, TX",W006802,07/28/2026
99,"Estate of IN THE ESTATE OF: VLADYSLAV KHAIERLANAMOV, DECEASED",County Court Dockets & Probate,,EVALUATED (UNVETTED DOCKET),Probate Case #546346 | Status: Open | APP FOR INDEPENDENT ADMINISTRATION,"Dallas County Probate Court, TX",546346,07/28/2026
100,"Estate of IN THE ESTATE OF: BRUCE SIMON, DECEASED",County Court Dockets & Probate,,EVALUATED (UNVETTED DOCKET),Probate Case #546344 | Status: Open | Probate Filing,"Dallas County Probate Court, TX",546344,07/28/2026
101,"Estate of IN THE ESTATE OF: RUBY RODECK EHRLUND, DECEASED",County Court Dockets & Probate,,EVALUATED (UNVETTED DOCKET),Probate Case #546294 | Status: Open | APP FOR PROBATE OF WILL AS MUNIMENT OF TITLE,"Dallas County Probate Court, TX",546294,07/28/2026
102,"Estate of IN THE ESTATE OF: CHARLES RAY THOMAS, DECEASED",County Court Dockets & Probate,,EVALUATED (UNVETTED DOCKET),Probate Case #546292 | Status: Open | APP FOR PROBATE OF WILL AND ISSUANCE OF LETTERS TESTAMENTARY,"Dallas County Probate Court, TX",546292,07/28/2026
103,"Estate of IN THE ESTATE OF: TERRI BARZIZA MOSSER, DECEASED",County Court Dockets & Probate,,EVALUATED (UNVETTED DOCKET),Probate Case #546291 | Status: Open | APP FOR PROBATE OF WILL AND ISSUANCE OF LETTERS TESTAMENTARY,"Dallas County Probate Court, TX",546291,07/28/2026
104,"Estate of IN THE ESTATE OF: WILLIAM HOWARD JONES, JR., DECEASED",County Court Dockets & Probate,,EVALUATED (UNVETTED DOCKET),Probate Case #546290 | Status: Open | APP FOR PROBATE OF WILL AND ISSUANCE OF LETTERS TESTAMENTARY,"Dallas County Probate Court, TX",546290,07/28/2026
105,"Estate of IN THE ESTATE OF: MARY CORTEZ CANTU, DECEASED",County Court Dockets & Probate,,EVALUATED (UNVETTED DOCKET),Probate Case #546289 | Status: Open | APP FOR INDEPENDENT ADMINISTRATION WTIH HEIRSHIP,"Dallas County Probate Court, TX",546289,07/28/2026
106,"Estate of IN THE ESTATE OF: RUBEN CORONA CANTU, DECEASED",County Court Dockets & Probate,,EVALUATED (UNVETTED DOCKET),Probate Case #546288 | Status: Open | APP FOR INDEPENDENT ADMINISTRATION WTIH HEIRSHIP,"Dallas County Probate Court, TX",546288,07/28/2026
107,"Estate of IN THE ESTATE OF: RYAN RAMNARINE, DECEASED",County Court Dockets & Probate,,EVALUATED (UNVETTED DOCKET),Probate Case #546287 | Status: Closed | SMALL ESTATE AFFIDAVIT,"Dallas County Probate Court, TX",546287,07/28/2026
108,"Estate of IN THE ESTATE OF: JAMES DONOVAN BAKER, DECEASED",County Court Dockets & Probate,,EVALUATED (UNVETTED DOCKET),Probate Case #546286 | Status: Closed | APP FOR PROBATE OF WILL AS MUNIMENT OF TITLE,"Dallas County Probate Court, TX",546286,07/28/2026
109,"Estate of IN THE ESTATE OF: JANICE BRAGG, DECEASED",County Court Dockets & Probate,,EVALUATED (UNVETTED DOCKET),Probate Case #546285 | Status: Open | APP FOR PROBATE OF WILL AND ISSUANCE OF LETTERS TESTAMENTARY,"Dallas County Probate Court, TX",546285,07/28/2026
110,"Estate of IN THE ESTATE OF: JON BRUCE SHEWARD, DECEASED",County Court Dockets & Probate,,EVALUATED (UNVETTED DOCKET),Probate Case #546284 | Status: Open | APP FOR PROBATE OF WILL AND ISSUANCE OF LETTERS TESTAMENTARY,"Dallas County Probate Court, TX",546284,07/28/2026
111,"Estate of IN THE ESTATE OF: ALAN HERSCHEL LEVITT, DECEASED",County Court Dockets & Probate,,EVALUATED (UNVETTED DOCKET),Probate Case #546283 | Status: Open | Probate Filing,"Dallas County Probate Court, TX",546283,07/28/2026
112,"Estate of IN THE ESTATE OF: NILDA R. COLON, DECEASED",County Court Dockets & Probate,,EVALUATED (UNVETTED DOCKET),Probate Case #546282 | Status: Open | APP FOR PROBATE OF FOREIGN WILL,"Dallas County Probate Court, TX",546282,07/28/2026
113,"Estate of IN THE ESTATE OF: JOHN R. LOZANO, DECEASED",County Court Dockets & Probate,,EVALUATED (UNVETTED DOCKET),Probate Case #546281 | Status: Open | APP FOR PROBATE OF WILL AND ISSUANCE OF LETTERS TESTAMENTARY,"Dallas County Probate Court, TX",546281,07/28/2026
114,"Estate of IN THE ESTATE OF: JOHN HENRY CURBELLO, DECEASED",County Court Dockets & Probate,,EVALUATED (UNVETTED DOCKET),Probate Case #546280 | Status: Open | APP FOR PROBATE OF WILL AND ISSUANCE OF LETTERS TESTAMENTARY,"Dallas County Probate Court, TX",546280,07/28/2026
115,"Estate of IN THE ESTATE OF: LEOKADIA F. RICHARDSON, DECEASED",County Court Dockets & Probate,,EVALUATED (UNVETTED DOCKET),Probate Case #546279 | Status: Open | APP FOR INDEPENDENT ADMINISTRATION WTIH HEIRSHIP,"Dallas County Probate Court, TX",546279,07/28/2026
116,"Estate of IN THE ESTATE OF: MARIA AUXILIO GUZMAN, DECEASED",County Court Dockets & Probate,,EVALUATED (UNVETTED DOCKET),Probate Case #546278 | Status: Closed | APP FOR PROBATE OF WILL AS MUNIMENT OF TITLE,"Dallas County Probate Court, TX",546278,07/28/2026
117,"Estate of IN THE ESTATE OF: PATRICIA ANN DOBESH, DECEASED",County Court Dockets & Probate,,EVALUATED (UNVETTED DOCKET),Probate Case #546277 | Status: Open | APP FOR PROBATE OF WILL AND ISSUANCE OF LETTERS TESTAMENTARY,"Dallas County Probate Court, TX",546277,07/28/2026
118,"Estate of IN THE ESTATE OF: CHARLES RAY MORRIS, JR., DECEASED",County Court Dockets & Probate,,EVALUATED (UNVETTED DOCKET),Probate Case #546276 | Status: Open | APP FOR PROBATE OF WILL NON-PRODUCIBLE IN COURT,"Dallas County Probate Court, TX",546276,07/28/2026
119,"Estate of IN THE ESTATE OF: HAROLD METTS, DECEASED",County Court Dockets & Probate,,EVALUATED (UNVETTED DOCKET),Probate Case #546275 | Status: Open | APP FOR PROBATE OF WILL AND ISSUANCE OF LETTERS TESTAMENTARY,"Dallas County Probate Court, TX",546275,07/28/2026
120,"Estate of IN THE ESTATE OF: REYNALDO ESCOBEDO, DECEASED",County Court Dockets & Probate,,EVALUATED (UNVETTED DOCKET),Probate Case #546274 | Status: Open | APP FOR PROBATE OF WILL AND ISSUANCE OF LETTERS TESTAMENTARY,"Dallas County Probate Court, TX",546274,07/28/2026
